country,date,sector,value20,value21,,country,date,sector,value20a,valuie21a,,,country,date,sector,value20b,value21b,,,country,date,sector,value20c,value21c,,country,date,sector,value20d,value21d
ROW,11/24/2020,Power,9.53513,9.22915,,ROW,11/24/2020,Industry,10.3874,10.9992,,,ROW,11/24/2020,Domestic Aviation,0.121309,0.160206,,,ROW,11/24/2020,International Aviation,0.268167,0.472808,,ROW,11/24/2020,Residential,4.12747,3.55882
Russia,11/24/2020,Power,2.37352,2.57189,,Russia,11/24/2020,Industry,0.932594,0.988899,,,Russia,11/24/2020,Domestic Aviation,0.0327203,0.0455586,,,Russia,11/24/2020,International Aviation,0.0113405,0.0230255,,Russia,11/24/2020,Residential,0.68451,0.738845
United States,11/24/2020,Power,3.57608,3.28633,,United States,11/24/2020,Industry,2.83683,2.65319,,,United States,11/24/2020,Domestic Aviation,0.394662,0.387633,,,United States,11/24/2020,International Aviation,0.116814,0.167525,,United States,11/24/2020,Residential,2.1953,2.03963
WORLD,11/24/2020,Power,38.6744,38.2337,,WORLD,11/24/2020,Industry,34.1789,32.3231,,,WORLD,11/24/2020,Domestic Aviation,0.805544,0.823123,,,WORLD,11/24/2020,International Aviation,0.580474,1.07203,,WORLD,11/24/2020,Residential,13.9407,13.0333
Brazil,11/25/2020,Power,0.314108,0.352849,,Brazil,11/25/2020,Industry,0.358441,0.405526,,,Brazil,11/25/2020,Domestic Aviation,0.0224389,0.0315866,,,Brazil,11/25/2020,International Aviation,0.00712566,0.0103365,,Brazil,11/25/2020,Residential,0.101734,0.101734
China,11/25/2020,Power,15.4499,14.5819,,China,11/25/2020,Industry,15.0315,12.1106,,,China,11/25/2020,Domestic Aviation,0.186578,0.12941,,,China,11/25/2020,International Aviation,0.0360528,0.0358849,,China,11/25/2020,Residential,3.13428,2.91905
EU27 & UK,11/25/2020,Power,3.39052,3.37336,,EU27 & UK,11/25/2020,Industry,2.41909,2.20342,,,EU27 & UK,11/25/2020,Domestic Aviation,0.0148367,0.0391794,,,EU27 & UK,11/25/2020,International Aviation,0.129555,0.341741,,EU27 & UK,11/25/2020,Residential,2.62543,2.75184
India,11/25/2020,Power,3.15095,3.42909,,India,11/25/2020,Industry,2.04681,2.19522,,,India,11/25/2020,Domestic Aviation,0.0147438,0.019407,,,India,11/25/2020,International Aviation,0.0141966,0.0226993,,India,11/25/2020,Residential,0.571351,0.470917
ROW,11/25/2020,Power,9.82139,8.99696,,ROW,11/25/2020,Industry,10.8551,10.6212,,,ROW,11/25/2020,Domestic Aviation,0.125081,0.164545,,,ROW,11/25/2020,International Aviation,0.292651,0.477949,,ROW,11/25/2020,Residential,3.94511,3.65255
Russia,11/25/2020,Power,2.37696,2.55419,,Russia,11/25/2020,Industry,0.933946,0.98209,,,Russia,11/25/2020,Domestic Aviation,0.0335413,0.0473851,,,Russia,11/25/2020,International Aviation,0.0130172,0.0236375,,Russia,11/25/2020,Residential,0.705503,0.707301
United States,11/25/2020,Power,3.66583,3.46984,,United States,11/25/2020,Industry,2.91752,2.75393,,,United States,11/25/2020,Domestic Aviation,0.412549,0.318837,,,United States,11/25/2020,International Aviation,0.122483,0.151779,,United States,11/25/2020,Residential,1.97621,2.28036
WORLD,11/25/2020,Power,39.7811,38.2017,,WORLD,11/25/2020,Industry,35.3489,32.0613,,,WORLD,11/25/2020,Domestic Aviation,0.828479,0.773446,,,WORLD,11/25/2020,International Aviation,0.63708,1.0906,,WORLD,11/25/2020,Residential,13.4454,13.3098
Brazil,11/26/2020,Power,0.300076,0.366904,,Brazil,11/26/2020,Industry,0.342429,0.421679,,,Brazil,11/26/2020,Domestic Aviation,0.0230589,0.0294954,,,Brazil,11/26/2020,International Aviation,0.00579024,0.0114903,,Brazil,11/26/2020,Residential,0.101734,0.101734
China,11/26/2020,Power,15.651,14.4662,,China,11/26/2020,Industry,15.2271,12.0145,,,China,11/26/2020,Domestic Aviation,0.186119,0.108792,,,China,11/26/2020,International Aviation,0.0364367,0.032081,,China,11/26/2020,Residential,3.21391,2.80035
EU27 & UK,11/26/2020,Power,3.25118,3.01561,,EU27 & UK,11/26/2020,Industry,2.31967,1.96974,,,EU27 & UK,11/26/2020,Domestic Aviation,0.0150849,0.0261758,,,EU27 & UK,11/26/2020,International Aviation,0.135072,0.341181,,EU27 & UK,11/26/2020,Residential,2.64143,2.85351
India,11/26/2020,Power,2.95012,3.38828,,India,11/26/2020,Industry,1.91635,2.16909,,,India,11/26/2020,Domestic Aviation,0.0134825,0.0190165,,,India,11/26/2020,International Aviation,0.0157175,0.0225217,,India,11/26/2020,Residential,0.573771,0.471477
ROW,11/26/2020,Power,9.61536,8.74296,,ROW,11/26/2020,Industry,10.2137,10.3729,,,ROW,11/26/2020,Domestic Aviation,0.125142,0.138412,,,ROW,11/26/2020,International Aviation,0.295722,0.497463,,ROW,11/26/2020,Residential,3.77685,3.60612
Russia,11/26/2020,Power,2.38929,2.45558,,Russia,11/26/2020,Industry,0.938791,0.944175,,,Russia,11/26/2020,Domestic Aviation,0.0318475,0.0451487,,,Russia,11/26/2020,International Aviation,0.0109732,0.0241228,,Russia,11/26/2020,Residential,0.737487,0.685868
United States,11/26/2020,Power,3.10483,3.54643,,United States,11/26/2020,Industry,2.63889,2.82026,,,United States,11/26/2020,Domestic Aviation,0.280639,0.449027,,,United States,11/26/2020,International Aviation,0.129378,0.172703,,United States,11/26/2020,Residential,1.7071,2.37055
WORLD,11/26/2020,Power,38.8252,37.3397,,WORLD,11/26/2020,Industry,34.3599,31.4547,,,WORLD,11/26/2020,Domestic Aviation,0.694271,0.839247,,,WORLD,11/26/2020,International Aviation,0.652044,1.12988,,WORLD,11/26/2020,Residential,13.1025,13.4118
Brazil,11/27/2020,Power,0.320755,0.363116,,Brazil,11/27/2020,Industry,0.366026,0.417325,,,Brazil,11/27/2020,Domestic Aviation,0.0239533,0.0267173,,,Brazil,11/27/2020,International Aviation,0.00699567,0.0125009,,Brazil,11/27/2020,Residential,0.101734,0.101734
China,11/27/2020,Power,15.8079,13.9954,,China,11/27/2020,Industry,15.3799,11.6235,,,China,11/27/2020,Domestic Aviation,0.19266,0.120005,,,China,11/27/2020,International Aviation,0.0360468,0.0359439,,China,11/27/2020,Residential,3.34652,2.68426
EU27 & UK,11/27/2020,Power,3.18638,2.97703,,EU27 & UK,11/27/2020,Industry,2.27344,1.94455,,,EU27 & UK,11/27/2020,Domestic Aviation,0.0188101,0.0335252,,,EU27 & UK,11/27/2020,International Aviation,0.150034,0.353059,,EU27 & UK,11/27/2020,Residential,2.66874,2.97609
India,11/27/2020,Power,2.96654,3.20675,,India,11/27/2020,Industry,1.92702,2.05288,,,India,11/27/2020,Domestic Aviation,0.0151737,0.0189251,,,India,11/27/2020,International Aviation,0.0159852,0.0238715,,India,11/27/2020,Residential,0.570291,0.475701
ROW,11/27/2020,Power,9.70654,8.18711,,ROW,11/27/2020,Industry,10.1242,9.80622,,,ROW,11/27/2020,Domestic Aviation,0.13032,0.146228,,,ROW,11/27/2020,International Aviation,0.302439,0.522845,,ROW,11/27/2020,Residential,3.8287,3.4692
Russia,11/27/2020,Power,2.3824,2.39197,,Russia,11/27/2020,Industry,0.936084,0.919717,,,Russia,11/27/2020,Domestic Aviation,0.0365933,0.0462898,,,Russia,11/27/2020,International Aviation,0.0136745,0.0244398,,Russia,11/27/2020,Residential,0.757991,0.654674
United States,11/27/2020,Power,3.12316,3.60527,,United States,11/27/2020,Industry,2.65279,2.82623,,,United States,11/27/2020,Domestic Aviation,0.24763,0.508536,,,United States,11/27/2020,International Aviation,0.121313,0.16973,,United States,11/27/2020,Residential,1.83462,2.21532
WORLD,11/27/2020,Power,39.0564,36.0247,,WORLD,11/27/2020,Industry,34.4221,30.3001,,,WORLD,11/27/2020,Domestic Aviation,0.685107,0.923524,,,WORLD,11/27/2020,International Aviation,0.669422,1.17001,,WORLD,11/27/2020,Residential,13.4753,13.0923
Brazil,11/28/2020,Power,0.32794,0.23959,,Brazil,11/28/2020,Industry,0.374226,0.275358,,,Brazil,11/28/2020,Domestic Aviation,0.0197239,0.0308158,,,Brazil,11/28/2020,International Aviation,0.00596571,0.0105422,,Brazil,11/28/2020,Residential,0.101734,0.101734
China,11/28/2020,Power,15.7115,14.1084,,China,11/28/2020,Industry,15.2861,11.7173,,,China,11/28/2020,Domestic Aviation,0.186852,0.113551,,,China,11/28/2020,International Aviation,0.035928,0.0306695,,China,11/28/2020,Residential,3.55752,2.91426
EU27 & UK,11/28/2020,Power,3.12789,3.50717,,EU27 & UK,11/28/2020,Industry,2.23171,2.29082,,,EU27 & UK,11/28/2020,Domestic Aviation,0.010833,0.0379959,,,EU27 & UK,11/28/2020,International Aviation,0.147406,0.328423,,EU27 & UK,11/28/2020,Residential,2.70184,3.01157
India,11/28/2020,Power,3.04007,3.26092,,India,11/28/2020,Industry,1.97478,2.08756,,,India,11/28/2020,Domestic Aviation,0.0141285,0.0193802,,,India,11/28/2020,International Aviation,0.0152573,0.0209122,,India,11/28/2020,Residential,0.620789,0.487455
ROW,11/28/2020,Power,9.34371,9.10066,,ROW,11/28/2020,Industry,10.1383,10.9581,,,ROW,11/28/2020,Domestic Aviation,0.107262,0.156581,,,ROW,11/28/2020,International Aviation,0.320791,0.461399,,ROW,11/28/2020,Residential,4.02803,3.22452
Russia,11/28/2020,Power,2.38461,2.5158,,Russia,11/28/2020,Industry,0.936952,0.96733,,,Russia,11/28/2020,Domestic Aviation,0.0343698,0.0442682,,,Russia,11/28/2020,International Aviation,0.0129841,0.0197738,,Russia,11/28/2020,Residential,0.760555,0.631224
United States,11/28/2020,Power,3.18023,3.93479,,United States,11/28/2020,Industry,2.75618,2.96566,,,United States,11/28/2020,Domestic Aviation,0.35519,0.51473,,,United States,11/28/2020,International Aviation,0.132129,0.179341,,United States,11/28/2020,Residential,2.02886,2.23029
WORLD,11/28/2020,Power,38.5046,38.2125,,WORLD,11/28/2020,Industry,34.376,32.107,,,WORLD,11/28/2020,Domestic Aviation,0.748506,0.939359,,,WORLD,11/28/2020,International Aviation,0.693577,1.07296,,WORLD,11/28/2020,Residential,14.2632,13.084
Brazil,11/29/2020,Power,0.321796,0.258987,,Brazil,11/29/2020,Industry,0.367214,0.297651,,,Brazil,11/29/2020,Domestic Aviation,0.0154141,0.030993,,,Brazil,11/29/2020,International Aviation,0.00734888,0.0113443,,Brazil,11/29/2020,Residential,0.101734,0.101734
China,11/29/2020,Power,16.0035,14.1864,,China,11/29/2020,Industry,15.5701,11.7821,,,China,11/29/2020,Domestic Aviation,0.190468,0.112062,,,China,11/29/2020,International Aviation,0.0367821,0.0338076,,China,11/29/2020,Residential,3.51902,3.37095
EU27 & UK,11/29/2020,Power,2.97469,3.09542,,EU27 & UK,11/29/2020,Industry,2.1224,2.02187,,,EU27 & UK,11/29/2020,Domestic Aviation,0.0146651,0.0337246,,,EU27 & UK,11/29/2020,International Aviation,0.150224,0.293374,,EU27 & UK,11/29/2020,Residential,2.85009,2.6982
India,11/29/2020,Power,3.1267,3.27277,,India,11/29/2020,Industry,2.03106,2.09515,,,India,11/29/2020,Domestic Aviation,0.0136964,0.0190331,,,India,11/29/2020,International Aviation,0.0166969,0.0203158,,India,11/29/2020,Residential,0.637582,0.516307
ROW,11/29/2020,Power,8.75416,9.19232,,ROW,11/29/2020,Industry,9.52795,10.835,,,ROW,11/29/2020,Domestic Aviation,0.115371,0.156986,,,ROW,11/29/2020,International Aviation,0.332282,0.446203,,ROW,11/29/2020,Residential,4.0349,3.31968
Russia,11/29/2020,Power,2.27329,2.50952,,Russia,11/29/2020,Industry,0.893211,0.964917,,,Russia,11/29/2020,Domestic Aviation,0.0356551,0.0398364,,,Russia,11/29/2020,International Aviation,0.0117051,0.0199781,,Russia,11/29/2020,Residential,0.754618,0.638796
United States,11/29/2020,Power,3.13382,3.96691,,United States,11/29/2020,Industry,2.6866,3.00121,,,United States,11/29/2020,Domestic Aviation,0.397973,0.512908,,,United States,11/29/2020,International Aviation,0.136871,0.160214,,United States,11/29/2020,Residential,2.22363,2.15509
WORLD,11/29/2020,Power,37.9592,38.0621,,WORLD,11/29/2020,Industry,33.8678,31.8616,,,WORLD,11/29/2020,Domestic Aviation,0.803884,0.926394,,,WORLD,11/29/2020,International Aviation,0.71498,1.01082,,WORLD,11/29/2020,Residential,14.5986,13.1033
Brazil,11/30/2020,Power,0.356429,0.258679,,Brazil,11/30/2020,Industry,0.406735,0.29119,,,Brazil,11/30/2020,Domestic Aviation,0.0226619,0.0319909,,,Brazil,11/30/2020,International Aviation,0.00556764,0.010775,,Brazil,11/30/2020,Residential,0.101734,0.0984519
China,11/30/2020,Power,15.7721,14.3053,,China,11/30/2020,Industry,15.345,10.8042,,,China,11/30/2020,Domestic Aviation,0.18916,0.123413,,,China,11/30/2020,International Aviation,0.0291501,0.036277,,China,11/30/2020,Residential,3.48339,3.43089
EU27 & UK,11/30/2020,Power,3.12924,2.87058,,EU27 & UK,11/30/2020,Industry,2.23267,1.62033,,,EU27 & UK,11/30/2020,Domestic Aviation,0.0175835,0.0341655,,,EU27 & UK,11/30/2020,International Aviation,0.143015,0.300225,,EU27 & UK,11/30/2020,Residential,2.9509,2.48011
India,11/30/2020,Power,3.21334,3.23246,,India,11/30/2020,Industry,2.08734,1.98705,,,India,11/30/2020,Domestic Aviation,0.0150013,0.0189713,,,India,11/30/2020,International Aviation,0.0127729,0.0236562,,India,11/30/2020,Residential,0.628282,0.526243
ROW,11/30/2020,Power,9.14717,9.11524,,ROW,11/30/2020,Industry,9.99027,10.8492,,,ROW,11/30/2020,Domestic Aviation,0.12578,0.16168,,,ROW,11/30/2020,International Aviation,0.294069,0.463995,,ROW,11/30/2020,Residential,4.06729,3.33673
Russia,11/30/2020,Power,2.34878,2.51253,,Russia,11/30/2020,Industry,0.922873,0.963042,,,Russia,11/30/2020,Domestic Aviation,0.0340904,0.0426232,,,Russia,11/30/2020,International Aviation,0.0115163,0.0236531,,Russia,11/30/2020,Residential,0.772362,0.705631
United States,11/30/2020,Power,3.9014,3.77983,,United States,11/30/2020,Industry,3.1049,2.90233,,,United States,11/30/2020,Domestic Aviation,0.38556,0.517215,,,United States,11/30/2020,International Aviation,0.139867,0.170572,,United States,11/30/2020,Residential,2.25995,2.1935
WORLD,11/30/2020,Power,39.4827,37.5714,,WORLD,11/30/2020,Industry,34.8776,30.1009,,,WORLD,11/30/2020,Domestic Aviation,0.809137,0.952703,,,WORLD,11/30/2020,International Aviation,0.655567,1.05476,,WORLD,11/30/2020,Residential,14.7361,13.2325
Brazil,12/1/2020,Power,0.373616,0.261271,,Brazil,12/1/2020,Industry,0.374298,0.294107,,,Brazil,12/1/2020,Domestic Aviation,0.0237414,0.0324494,,,Brazil,12/1/2020,International Aviation,0.00621839,0.010747,,Brazil,12/1/2020,Residential,0.0984519,0.0984519
China,12/1/2020,Power,14.3536,14.2791,,China,12/1/2020,Industry,11.6353,10.7844,,,China,12/1/2020,Domestic Aviation,0.18626,0.120217,,,China,12/1/2020,International Aviation,0.0334855,0.0329313,,China,12/1/2020,Residential,3.40527,3.21325
EU27 & UK,12/1/2020,Power,3.29081,3.26573,,EU27 & UK,12/1/2020,Industry,1.95858,1.84337,,,EU27 & UK,12/1/2020,Domestic Aviation,0.0140286,0.037968,,,EU27 & UK,12/1/2020,International Aviation,0.121256,0.319304,,EU27 & UK,12/1/2020,Residential,2.80843,2.79482
India,12/1/2020,Power,3.2327,3.16832,,India,12/1/2020,Industry,2.05019,1.94762,,,India,12/1/2020,Domestic Aviation,0.013833,0.0194693,,,India,12/1/2020,International Aviation,0.0123724,0.0213729,,India,12/1/2020,Residential,0.549702,0.602094
ROW,12/1/2020,Power,9.1962,9.03654,,ROW,12/1/2020,Industry,10.2809,10.6164,,,ROW,12/1/2020,Domestic Aviation,0.126456,0.167341,,,ROW,12/1/2020,International Aviation,0.288354,0.471476,,ROW,12/1/2020,Residential,4.11284,3.53729
Russia,12/1/2020,Power,2.40914,2.53091,,Russia,12/1/2020,Industry,0.946987,0.970087,,,Russia,12/1/2020,Domestic Aviation,0.033551,0.0429536,,,Russia,12/1/2020,International Aviation,0.0114347,0.0216034,,Russia,12/1/2020,Residential,0.813456,0.734594
United States,12/1/2020,Power,4.15439,3.54262,,United States,12/1/2020,Industry,2.86205,2.85212,,,United States,12/1/2020,Domestic Aviation,0.38294,0.5272,,,United States,12/1/2020,International Aviation,0.118741,0.184252,,United States,12/1/2020,Residential,2.60524,1.72985
WORLD,12/1/2020,Power,38.6514,37.6241,,WORLD,12/1/2020,Industry,30.7721,30.0113,,,WORLD,12/1/2020,Domestic Aviation,0.801339,0.970922,,,WORLD,12/1/2020,International Aviation,0.613176,1.08838,,WORLD,12/1/2020,Residential,14.8565,13.2318
Brazil,12/2/2020,Power,0.378812,0.255946,,Brazil,12/2/2020,Industry,0.379504,0.288113,,,Brazil,12/2/2020,Domestic Aviation,0.0236697,0.0320193,,,Brazil,12/2/2020,International Aviation,0.0069841,0.0124892,,Brazil,12/2/2020,Residential,0.0984519,0.0984519
China,12/2/2020,Power,14.2902,14.1959,,China,12/2/2020,Industry,11.584,10.7216,,,China,12/2/2020,Domestic Aviation,0.187091,0.132417,,,China,12/2/2020,International Aviation,0.0375263,0.0340208,,China,12/2/2020,Residential,3.52537,3.18739
EU27 & UK,12/2/2020,Power,3.58229,3.18142,,EU27 & UK,12/2/2020,Industry,2.13206,1.79578,,,EU27 & UK,12/2/2020,Domestic Aviation,0.0158386,0.0414594,,,EU27 & UK,12/2/2020,International Aviation,0.13794,0.351562,,EU27 & UK,12/2/2020,Residential,2.94477,2.91363
India,12/2/2020,Power,3.2327,3.21229,,India,12/2/2020,Industry,2.05019,1.97465,,,India,12/2/2020,Domestic Aviation,0.0155756,0.0192914,,,India,12/2/2020,International Aviation,0.0158281,0.0238963,,India,12/2/2020,Residential,0.509284,0.476058
ROW,12/2/2020,Power,9.35748,9.16038,,ROW,12/2/2020,Industry,10.0666,10.9236,,,ROW,12/2/2020,Domestic Aviation,0.129814,0.168331,,,ROW,12/2/2020,International Aviation,0.31674,0.487879,,ROW,12/2/2020,Residential,4.02355,4.06732
Russia,12/2/2020,Power,2.44304,2.51852,,Russia,12/2/2020,Industry,0.960312,0.965338,,,Russia,12/2/2020,Domestic Aviation,0.0327677,0.0444542,,,Russia,12/2/2020,International Aviation,0.0111065,0.0224291,,Russia,12/2/2020,Residential,0.874606,0.66792
United States,12/2/2020,Power,4.31523,3.50357,,United States,12/2/2020,Industry,2.9025,2.82403,,,United States,12/2/2020,Domestic Aviation,0.356223,0.528237,,,United States,12/2/2020,International Aviation,0.132096,0.180523,,United States,12/2/2020,Residential,2.75151,1.9373
WORLD,12/2/2020,Power,39.3059,37.5874,,WORLD,12/2/2020,Industry,30.7652,30.2053,,,WORLD,12/2/2020,Domestic Aviation,0.781394,0.990212,,,WORLD,12/2/2020,International Aviation,0.68081,1.13992,,WORLD,12/2/2020,Residential,15.1837,13.8134
Brazil,12/3/2020,Power,0.364954,0.37823,,Brazil,12/3/2020,Industry,0.36562,0.425765,,,Brazil,12/3/2020,Domestic Aviation,0.0251343,0.03139,,,Brazil,12/3/2020,International Aviation,0.0069471,0.00958837,,Brazil,12/3/2020,Residential,0.0984519,0.0984519
China,12/3/2020,Power,14.3052,14.4046,,China,12/3/2020,Industry,11.5961,10.8793,,,China,12/3/2020,Domestic Aviation,0.186705,0.113491,,,China,12/3/2020,International Aviation,0.0404687,0.0319913,,China,12/3/2020,Residential,3.72898,3.12449
EU27 & UK,12/3/2020,Power,3.2948,2.84586,,EU27 & UK,12/3/2020,Industry,1.96095,1.60637,,,EU27 & UK,12/3/2020,Domestic Aviation,0.0159805,0.0292273,,,EU27 & UK,12/3/2020,International Aviation,0.147516,0.353521,,EU27 & UK,12/3/2020,Residential,2.95412,2.7724
India,12/3/2020,Power,3.34787,3.27003,,India,12/3/2020,Industry,2.12324,2.01014,,,India,12/3/2020,Domestic Aviation,0.0142425,0.0194491,,,India,12/3/2020,International Aviation,0.0155574,0.0219865,,India,12/3/2020,Residential,0.518303,0.393647
ROW,12/3/2020,Power,9.5454,8.5865,,ROW,12/3/2020,Industry,10.313,10.2087,,,ROW,12/3/2020,Domestic Aviation,0.132442,0.143223,,,ROW,12/3/2020,International Aviation,0.320315,0.496221,,ROW,12/3/2020,Residential,4.08152,4.21618
Russia,12/3/2020,Power,2.478,2.44216,,Russia,12/3/2020,Industry,0.974052,0.936072,,,Russia,12/3/2020,Domestic Aviation,0.0324307,0.0443432,,,Russia,12/3/2020,International Aviation,0.0116345,0.026115,,Russia,12/3/2020,Residential,0.904834,0.698401
United States,12/3/2020,Power,4.21408,3.4868,,United States,12/3/2020,Industry,2.86539,2.82674,,,United States,12/3/2020,Domestic Aviation,0.3613,0.46093,,,United States,12/3/2020,International Aviation,0.1363,0.186054,,United States,12/3/2020,Residential,2.68547,2.22608
WORLD,12/3/2020,Power,39.2986,36.803,,WORLD,12/3/2020,Industry,30.9055,29.5273,,,WORLD,12/3/2020,Domestic Aviation,0.788849,0.865927,,,WORLD,12/3/2020,International Aviation,0.704567,1.15153,,WORLD,12/3/2020,Residential,15.4484,14.0412
Brazil,12/4/2020,Power,0.38024,0.305541,,Brazil,12/4/2020,Industry,0.380934,0.343941,,,Brazil,12/4/2020,Domestic Aviation,0.0258829,0.0290195,,,Brazil,12/4/2020,International Aviation,0.00705951,0.0119185,,Brazil,12/4/2020,Residential,0.0984519,0.0984519
China,12/4/2020,Power,14.5147,14.652,,China,12/4/2020,Industry,11.766,11.0661,,,China,12/4/2020,Domestic Aviation,0.192593,0.123017,,,China,12/4/2020,International Aviation,0.0366577,0.0345169,,China,12/4/2020,Residential,3.78274,2.92067
EU27 & UK,12/4/2020,Power,2.91087,2.72398,,EU27 & UK,12/4/2020,Industry,1.73245,1.53757,,,EU27 & UK,12/4/2020,Domestic Aviation,0.0223913,0.0336974,,,EU27 & UK,12/4/2020,International Aviation,0.163803,0.357294,,EU27 & UK,12/4/2020,Residential,2.78555,2.85371
