country,date,sector,value20,,country,date,sector,value21,,Country,date,sector,value19
Russia,1/9/2020,Ground Transport,0.659892,,Russia,1/9/2021,Ground Transport,0.587898,,Russia,9/1/2019,Ground Transport,0.536004
Russia,1/9/2020,Industry,0.65909,,Russia,1/9/2021,Industry,0.620371,,Russia,9/1/2019,Industry,0.634897
Russia,1/9/2020,International Aviation,0.0345189,,Russia,1/9/2021,International Aviation,0.0120262,,Russia,9/1/2019,International Aviation,0.0311669
Russia,1/9/2020,Power,2.70516,,Russia,1/9/2021,Power,2.52443,,Russia,9/1/2019,Power,2.92776
Russia,1/9/2020,Residential,0.765887,,Russia,1/9/2021,Residential,0.875773,,Russia,9/1/2019,Residential,0.952769
Brazil,1/10/2020,Domestic Aviation,0.0353972,,Brazil,1/10/2021,Domestic Aviation,0.0246497,,Brazil,10/1/2019,Domestic Aviation,0.0343967
Brazil,1/10/2020,Ground Transport,0.489386,,Brazil,1/10/2021,Ground Transport,0.196167,,Brazil,10/1/2019,Ground Transport,0.474046
Brazil,1/10/2020,Industry,0.343822,,Brazil,1/10/2021,Industry,0.339575,,Brazil,10/1/2019,Industry,0.269304
Brazil,1/10/2020,International Aviation,0.0204989,,Brazil,1/10/2021,International Aviation,0.00837672,,Brazil,10/1/2019,International Aviation,0.0205821
Brazil,1/10/2020,Power,0.329852,,Brazil,1/10/2021,Power,0.327053,,Brazil,10/1/2019,Power,0.120798
Brazil,1/10/2020,Residential,0.0984519,,Brazil,1/10/2021,Residential,0.0984519,,Brazil,10/1/2019,Residential,0.0984519
China,1/10/2020,Domestic Aviation,0.184145,,China,1/10/2021,Domestic Aviation,0.170864,,China,10/1/2019,Domestic Aviation,0.17105
China,1/10/2020,Ground Transport,2.64973,,China,1/10/2021,Ground Transport,2.40605,,China,10/1/2019,Ground Transport,2.53436
China,1/10/2020,Industry,9.79323,,China,1/10/2021,Industry,11.4011,,China,10/1/2019,Industry,10.6202
China,1/10/2020,International Aviation,0.0883396,,China,1/10/2021,International Aviation,0.0316207,,China,10/1/2019,International Aviation,0.0877607
China,1/10/2020,Power,15.5569,,China,1/10/2021,Power,16.8705,,China,10/1/2019,Power,15.112
China,1/10/2020,Residential,3.65677,,China,1/10/2021,Residential,4.26499,,China,10/1/2019,Residential,3.7896
India,1/10/2020,Domestic Aviation,0.0215445,,India,1/10/2021,Domestic Aviation,0.0157903,,India,10/1/2019,Domestic Aviation,0.0209757
India,1/10/2020,Ground Transport,0.861093,,India,1/10/2021,Ground Transport,0.751393,,India,10/1/2019,Ground Transport,0.852093
India,1/10/2020,Industry,2.082,,India,1/10/2021,Industry,1.93442,,India,10/1/2019,Industry,2.14214
India,1/10/2020,International Aviation,0.0374553,,India,1/10/2021,International Aviation,0.01762,,India,10/1/2019,International Aviation,0.0367419
India,1/10/2020,Power,3.3018,,India,1/10/2021,Power,3.32788,,India,10/1/2019,Power,3.46065
India,1/10/2020,Residential,2.38445,,India,1/10/2021,Residential,1.08631,,India,10/1/2019,Residential,1.66298
Russia,1/10/2020,Domestic Aviation,0.0447173,,Russia,1/10/2021,Domestic Aviation,0.0465287,,Russia,10/1/2019,Domestic Aviation,0.0396388
Russia,1/10/2020,Ground Transport,0.662498,,Russia,1/10/2021,Ground Transport,0.585111,,Russia,10/1/2019,Ground Transport,0.535733
Russia,1/10/2020,Industry,0.67021,,Russia,1/10/2021,Industry,0.6281,,Russia,10/1/2019,Industry,0.646776
Russia,1/10/2020,International Aviation,0.0347362,,Russia,1/10/2021,International Aviation,0.0128732,,Russia,10/1/2019,International Aviation,0.0357847
Russia,1/10/2020,Power,2.7508,,Russia,1/10/2021,Power,2.55588,,Russia,10/1/2019,Power,2.98254
Russia,1/10/2020,Residential,0.773561,,Russia,1/10/2021,Residential,0.915782,,Russia,10/1/2019,Residential,0.959594
Brazil,1/11/2020,Domestic Aviation,0.033202,,Brazil,1/11/2021,Domestic Aviation,0.028794,,Brazil,11/1/2019,Domestic Aviation,0.0284469
Brazil,1/11/2020,Ground Transport,0.436539,,Brazil,1/11/2021,Ground Transport,0.448239,,Brazil,11/1/2019,Ground Transport,0.494012
Brazil,1/11/2020,Industry,0.28105,,Brazil,1/11/2021,Industry,0.346803,,Brazil,11/1/2019,Industry,0.26396
Brazil,1/11/2020,International Aviation,0.020617,,Brazil,1/11/2021,International Aviation,0.00717209,,Brazil,11/1/2019,International Aviation,0.0191754
Brazil,1/11/2020,Power,0.26963,,Brazil,1/11/2021,Power,0.334014,,Brazil,11/1/2019,Power,0.118401
Brazil,1/11/2020,Residential,0.0984519,,Brazil,1/11/2021,Residential,0.0984519,,Brazil,11/1/2019,Residential,0.0984519
China,1/11/2020,Domestic Aviation,0.187943,,China,1/11/2021,Domestic Aviation,0.160753,,China,11/1/2019,Domestic Aviation,0.134222
China,1/11/2020,Ground Transport,2.57379,,China,1/11/2021,Ground Transport,2.385,,China,11/1/2019,Ground Transport,2.56579
China,1/11/2020,Industry,9.8465,,China,1/11/2021,Industry,11.2052,,China,11/1/2019,Industry,10.8076
China,1/11/2020,International Aviation,0.0927558,,China,1/11/2021,International Aviation,0.0262272,,China,11/1/2019,International Aviation,0.0761435
China,1/11/2020,Power,15.6415,,China,1/11/2021,Power,16.5806,,China,11/1/2019,Power,15.3786
China,1/11/2020,Residential,3.85131,,China,1/11/2021,Residential,4.28391,,China,11/1/2019,Residential,3.70089
India,1/11/2020,Domestic Aviation,0.021226,,India,1/11/2021,Domestic Aviation,0.0164256,,India,11/1/2019,Domestic Aviation,0.0179522
India,1/11/2020,Ground Transport,0.848278,,India,1/11/2021,Ground Transport,0.830496,,India,11/1/2019,Ground Transport,0.824344
India,1/11/2020,Industry,2.11355,,India,1/11/2021,Industry,2.04764,,India,11/1/2019,Industry,2.17529
India,1/11/2020,International Aviation,0.0367868,,India,1/11/2021,International Aviation,0.0132819,,India,11/1/2019,International Aviation,0.0337822
India,1/11/2020,Power,3.35184,,India,1/11/2021,Power,3.52265,,India,11/1/2019,Power,3.51421
India,1/11/2020,Residential,2.24731,,India,1/11/2021,Residential,1.4943,,India,11/1/2019,Residential,1.45702
Russia,1/11/2020,Domestic Aviation,0.0410847,,Russia,1/11/2021,Domestic Aviation,0.041368,,Russia,11/1/2019,Domestic Aviation,0.0350665
Russia,1/11/2020,Ground Transport,0.601685,,Russia,1/11/2021,Ground Transport,0.687592,,Russia,11/1/2019,Ground Transport,0.484404
Russia,1/11/2020,Industry,0.659912,,Russia,1/11/2021,Industry,0.669321,,Russia,11/1/2019,Industry,0.649064
Russia,1/11/2020,International Aviation,0.0383489,,Russia,1/11/2021,International Aviation,0.0105961,,Russia,11/1/2019,International Aviation,0.0288628
Russia,1/11/2020,Power,2.70854,,Russia,1/11/2021,Power,2.72362,,Russia,11/1/2019,Power,2.99309
Russia,1/11/2020,Residential,0.789575,,Russia,1/11/2021,Residential,1.00371,,Russia,11/1/2019,Residential,0.948306
Brazil,1/12/2020,Domestic Aviation,0.0310422,,Brazil,1/12/2021,Domestic Aviation,0.0287985,,Brazil,12/1/2019,Domestic Aviation,0.0321828
Brazil,1/12/2020,Ground Transport,0.336838,,Brazil,1/12/2021,Ground Transport,0.459462,,Brazil,12/1/2019,Ground Transport,0.428228
Brazil,1/12/2020,Industry,0.277311,,Brazil,1/12/2021,Industry,0.358868,,Brazil,12/1/2019,Industry,0.270766
Brazil,1/12/2020,International Aviation,0.0196935,,Brazil,1/12/2021,International Aviation,0.00711674,,Brazil,12/1/2019,International Aviation,0.0217717
Brazil,1/12/2020,Power,0.266044,,Brazil,1/12/2021,Power,0.345634,,Brazil,12/1/2019,Power,0.121454
Brazil,1/12/2020,Residential,0.0984519,,Brazil,1/12/2021,Residential,0.0984519,,Brazil,12/1/2019,Residential,0.0984519
China,1/12/2020,Domestic Aviation,0.186318,,China,1/12/2021,Domestic Aviation,0.158944,,China,12/1/2019,Domestic Aviation,0.162364
China,1/12/2020,Ground Transport,2.47848,,China,1/12/2021,Ground Transport,2.42592,,China,12/1/2019,Ground Transport,2.4916
China,1/12/2020,Industry,9.63708,,China,1/12/2021,Industry,11.2192,,China,12/1/2019,Industry,10.485
China,1/12/2020,International Aviation,0.0879837,,China,1/12/2021,International Aviation,0.0290906,,China,12/1/2019,International Aviation,0.0860654
China,1/12/2020,Power,15.3089,,China,1/12/2021,Power,16.6013,,China,12/1/2019,Power,14.9196
China,1/12/2020,Residential,3.88063,,China,1/12/2021,Residential,3.79226,,China,12/1/2019,Residential,3.68098
India,1/12/2020,Domestic Aviation,0.0207236,,India,1/12/2021,Domestic Aviation,0.0150434,,India,12/1/2019,Domestic Aviation,0.0207481
India,1/12/2020,Ground Transport,0.802361,,India,1/12/2021,Ground Transport,0.830297,,India,12/1/2019,Ground Transport,0.801485
India,1/12/2020,Industry,2.10021,,India,1/12/2021,Industry,2.06426,,India,12/1/2019,Industry,2.16261
India,1/12/2020,International Aviation,0.0366399,,India,1/12/2021,International Aviation,0.0142309,,India,12/1/2019,International Aviation,0.0367299
India,1/12/2020,Power,3.33068,,India,1/12/2021,Power,3.55125,,India,12/1/2019,Power,3.49372
India,1/12/2020,Residential,1.85443,,India,1/12/2021,Residential,1.92822,,India,12/1/2019,Residential,1.34253
Russia,1/12/2020,Domestic Aviation,0.0426568,,Russia,1/12/2021,Domestic Aviation,0.0354454,,Russia,12/1/2019,Domestic Aviation,0.0359027
Russia,1/12/2020,Ground Transport,0.536096,,Russia,1/12/2021,Ground Transport,0.691106,,Russia,12/1/2019,Ground Transport,0.589523
Russia,1/12/2020,Industry,0.646267,,Russia,1/12/2021,Industry,0.682731,,Russia,12/1/2019,Industry,0.633291
Russia,1/12/2020,International Aviation,0.0381586,,Russia,1/12/2021,International Aviation,0.00977712,,Russia,12/1/2019,International Aviation,0.0355473
Russia,1/12/2020,Power,2.65253,,Russia,1/12/2021,Power,2.77819,,Russia,12/1/2019,Power,2.92036
Russia,1/12/2020,Residential,0.784106,,Russia,1/12/2021,Residential,1.07508,,Russia,12/1/2019,Residential,0.910865
Brazil,1/13/2020,Domestic Aviation,0.0340923,,Brazil,1/13/2021,Domestic Aviation,0.0274008,,Brazil,13/01/2019,Domestic Aviation,0.0296433
Brazil,1/13/2020,Ground Transport,0.479629,,Brazil,1/13/2021,Ground Transport,0.45826,,Brazil,13/01/2019,Ground Transport,0.298652
Brazil,1/13/2020,Industry,0.284125,,Brazil,1/13/2021,Industry,0.351361,,Brazil,13/01/2019,Industry,0.239678
Brazil,1/13/2020,International Aviation,0.0197006,,Brazil,1/13/2021,International Aviation,0.007679,,Brazil,13/01/2019,International Aviation,0.0210638
Brazil,1/13/2020,Power,0.27258,,Brazil,1/13/2021,Power,0.338404,,Brazil,13/01/2019,Power,0.107509
Brazil,1/13/2020,Residential,0.0984519,,Brazil,1/13/2021,Residential,0.0984519,,Brazil,13/01/2019,Residential,0.0984519
China,1/13/2020,Domestic Aviation,0.187901,,China,1/13/2021,Domestic Aviation,0.16338,,China,13/01/2019,Domestic Aviation,0.162084
China,1/13/2020,Ground Transport,2.60734,,China,1/13/2021,Ground Transport,2.45996,,China,13/01/2019,Ground Transport,2.43309
China,1/13/2020,Industry,9.60402,,China,1/13/2021,Industry,10.9138,,China,13/01/2019,Industry,10.147
China,1/13/2020,International Aviation,0.0846325,,China,1/13/2021,International Aviation,0.0327079,,China,13/01/2019,International Aviation,0.0834255
China,1/13/2020,Power,15.2563,,China,1/13/2021,Power,16.1494,,China,13/01/2019,Power,14.4386
China,1/13/2020,Residential,3.85766,,China,1/13/2021,Residential,3.58912,,China,13/01/2019,Residential,3.67288
India,1/13/2020,Domestic Aviation,0.020886,,India,1/13/2021,Domestic Aviation,0.0161032,,India,13/01/2019,Domestic Aviation,0.0204254
India,1/13/2020,Ground Transport,0.856681,,India,1/13/2021,Ground Transport,0.839941,,India,13/01/2019,Ground Transport,0.827079
India,1/13/2020,Industry,2.1504,,India,1/13/2021,Industry,2.07022,,India,13/01/2019,Industry,2.05187
India,1/13/2020,International Aviation,0.033705,,India,1/13/2021,International Aviation,0.0167133,,India,13/01/2019,International Aviation,0.0364697
India,1/13/2020,Power,3.41028,,India,1/13/2021,Power,3.56149,,India,13/01/2019,Power,3.31482
India,1/13/2020,Residential,1.6801,,India,1/13/2021,Residential,2.08317,,India,13/01/2019,Residential,1.17897
Russia,1/13/2020,Domestic Aviation,0.0426377,,Russia,1/13/2021,Domestic Aviation,0.0355614,,Russia,13/01/2019,Domestic Aviation,0.0375557
Russia,1/13/2020,Ground Transport,0.678598,,Russia,1/13/2021,Ground Transport,0.687966,,Russia,13/01/2019,Ground Transport,0.502512
Russia,1/13/2020,Industry,0.661648,,Russia,1/13/2021,Industry,0.690884,,Russia,13/01/2019,Industry,0.610012
Russia,1/13/2020,International Aviation,0.0323523,,Russia,1/13/2021,International Aviation,0.0109556,,Russia,13/01/2019,International Aviation,0.0322592
Russia,1/13/2020,Power,2.71566,,Russia,1/13/2021,Power,2.81137,,Russia,13/01/2019,Power,2.81301
Russia,1/13/2020,Residential,0.736746,,Russia,1/13/2021,Residential,1.08469,,Russia,13/01/2019,Residential,0.857819
Brazil,1/14/2020,Domestic Aviation,0.0350903,,Brazil,1/14/2021,Domestic Aviation,0.0275021,,Brazil,14/01/2019,Domestic Aviation,0.0327461
Brazil,1/14/2020,Ground Transport,0.484433,,Brazil,1/14/2021,Ground Transport,0.460801,,Brazil,14/01/2019,Ground Transport,0.46998
Brazil,1/14/2020,Industry,0.285498,,Brazil,1/14/2021,Industry,0.347093,,Brazil,14/01/2019,Industry,0.322712
Brazil,1/14/2020,International Aviation,0.0186373,,Brazil,1/14/2021,International Aviation,0.00649243,,Brazil,14/01/2019,International Aviation,0.02029
Brazil,1/14/2020,Power,0.273898,,Brazil,1/14/2021,Power,0.334293,,Brazil,14/01/2019,Power,0.144755
Brazil,1/14/2020,Residential,0.0984519,,Brazil,1/14/2021,Residential,0.0984519,,Brazil,14/01/2019,Residential,0.0984519
China,1/14/2020,Domestic Aviation,0.188839,,China,1/14/2021,Domestic Aviation,0.160392,,China,14/01/2019,Domestic Aviation,0.16817
China,1/14/2020,Ground Transport,2.60751,,China,1/14/2021,Ground Transport,2.46507,,China,14/01/2019,Ground Transport,2.52464
China,1/14/2020,Industry,9.11904,,China,1/14/2021,Industry,10.8355,,China,14/01/2019,Industry,10.1122
China,1/14/2020,International Aviation,0.0882454,,China,1/14/2021,International Aviation,0.033587,,China,14/01/2019,International Aviation,0.0801648
China,1/14/2020,Power,14.4859,,China,1/14/2021,Power,16.0335,,China,14/01/2019,Power,14.3891
China,1/14/2020,Residential,3.94119,,China,1/14/2021,Residential,3.37791,,China,14/01/2019,Residential,3.60775
India,1/14/2020,Domestic Aviation,0.0208642,,India,1/14/2021,Domestic Aviation,0.0156587,,India,14/01/2019,Domestic Aviation,0.0206007
India,1/14/2020,Ground Transport,0.853122,,India,1/14/2021,Ground Transport,0.807263,,India,14/01/2019,Ground Transport,0.845832
India,1/14/2020,Industry,2.08723,,India,1/14/2021,Industry,1.99778,,India,14/01/2019,Industry,1.99561
India,1/14/2020,International Aviation,0.0344414,,India,1/14/2021,International Aviation,0.0167858,,India,14/01/2019,International Aviation,0.0326804
India,1/14/2020,Power,3.3101,,India,1/14/2021,Power,3.43687,,India,14/01/2019,Power,3.22393
India,1/14/2020,Residential,1.66294,,India,1/14/2021,Residential,1.96611,,India,14/01/2019,Residential,1.49142
Russia,1/14/2020,Domestic Aviation,0.0401905,,Russia,1/14/2021,Domestic Aviation,0.0338601,,Russia,14/01/2019,Domestic Aviation,0.0382832
Russia,1/14/2020,Ground Transport,0.679126,,Russia,1/14/2021,Ground Transport,0.69322,,Russia,14/01/2019,Ground Transport,0.664622
Russia,1/14/2020,Industry,0.653281,,Russia,1/14/2021,Industry,0.696846,,Russia,14/01/2019,Industry,0.614306
Russia,1/14/2020,International Aviation,0.0303426,,Russia,1/14/2021,International Aviation,0.010002,,Russia,14/01/2019,International Aviation,0.0300709
Russia,1/14/2020,Power,2.68132,,Russia,1/14/2021,Power,2.83563,,Russia,14/01/2019,Power,2.83281
Russia,1/14/2020,Residential,0.721023,,Russia,1/14/2021,Residential,1.04945,,Russia,14/01/2019,Residential,0.823251
Brazil,1/15/2020,Domestic Aviation,0.0346981,,Brazil,1/15/2021,Domestic Aviation,0.028236,,Brazil,15/01/2019,Domestic Aviation,0.0335079
Brazil,1/15/2020,Ground Transport,0.488578,,Brazil,1/15/2021,Ground Transport,0.473549,,Brazil,15/01/2019,Ground Transport,0.486994
Brazil,1/15/2020,Industry,0.277172,,Brazil,1/15/2021,Industry,0.349821,,Brazil,15/01/2019,Industry,0.329367
Brazil,1/15/2020,International Aviation,0.0197244,,Brazil,1/15/2021,International Aviation,0.00827011,,Brazil,15/01/2019,International Aviation,0.0199478
Brazil,1/15/2020,Power,0.26591,,Brazil,1/15/2021,Power,0.336921,,Brazil,15/01/2019,Power,0.14774
Brazil,1/15/2020,Residential,0.0984519,,Brazil,1/15/2021,Residential,0.0984519,,Brazil,15/01/2019,Residential,0.0984519
China,1/15/2020,Domestic Aviation,0.190193,,China,1/15/2021,Domestic Aviation,0.169662,,China,15/01/2019,Domestic Aviation,0.168458
China,1/15/2020,Ground Transport,2.63227,,China,1/15/2021,Ground Transport,2.4735,,China,15/01/2019,Ground Transport,2.52126
China,1/15/2020,Industry,9.02902,,China,1/15/2021,Industry,11.1787,,China,15/01/2019,Industry,10.2571
China,1/15/2020,International Aviation,0.0889244,,China,1/15/2021,International Aviation,0.0319279,,China,15/01/2019,International Aviation,0.0799721
China,1/15/2020,Power,14.3429,,China,1/15/2021,Power,16.5413,,China,15/01/2019,Power,14.5952
China,1/15/2020,Residential,3.87761,,China,1/15/2021,Residential,3.58098,,China,15/01/2019,Residential,4.08279
India,1/15/2020,Domestic Aviation,0.0207805,,India,1/15/2021,Domestic Aviation,0.016378,,India,15/01/2019,Domestic Aviation,0.0204117
India,1/15/2020,Ground Transport,0.855581,,India,1/15/2021,Ground Transport,0.844454,,India,15/01/2019,Ground Transport,0.852258
India,1/15/2020,Industry,2.02406,,India,1/15/2021,Industry,1.9968,,India,15/01/2019,Industry,2.04783
India,1/15/2020,International Aviation,0.0363008,,India,1/15/2021,International Aviation,0.0167332,,India,15/01/2019,International Aviation,0.0339744
India,1/15/2020,Power,3.20992,,India,1/15/2021,Power,3.43518,,India,15/01/2019,Power,3.3083
India,1/15/2020,Residential,1.42726,,India,1/15/2021,Residential,1.83993,,India,15/01/2019,Residential,1.92653
Russia,1/15/2020,Domestic Aviation,0.0409745,,Russia,1/15/2021,Domestic Aviation,0.0366442,,Russia,15/01/2019,Domestic Aviation,0.0349651
Russia,1/15/2020,Ground Transport,0.680794,,Russia,1/15/2021,Ground Transport,0.700682,,Russia,15/01/2019,Ground Transport,0.674441
Russia,1/15/2020,Industry,0.655522,,Russia,1/15/2021,Industry,0.694458,,Russia,15/01/2019,Industry,0.599995
Russia,1/15/2020,International Aviation,0.0310872,,Russia,1/15/2021,International Aviation,0.0109516,,Russia,15/01/2019,International Aviation,0.0308319
Russia,1/15/2020,Power,2.69052,,Russia,1/15/2021,Power,2.82591,,Russia,15/01/2019,Power,2.76682
Russia,1/15/2020,Residential,0.7084,,Russia,1/15/2021,Residential,1.01033,,Russia,15/01/2019,Residential,0.799495
Brazil,1/16/2020,Domestic Aviation,0.0345546,,Brazil,1/16/2021,Domestic Aviation,0.0279392,,Brazil,16/01/2019,Domestic Aviation,0.0288488
Brazil,1/16/2020,Ground Transport,0.491765,,Brazil,1/16/2021,Ground Transport,0.379264,,Brazil,16/01/2019,Ground Transport,0.491746
Brazil,1/16/2020,Industry,0.279675,,Brazil,1/16/2021,Industry,0.355342,,Brazil,16/01/2019,Industry,0.37383
Brazil,1/16/2020,International Aviation,0.0182612,,Brazil,1/16/2021,International Aviation,0.00731834,,Brazil,16/01/2019,International Aviation,0.0182649
Brazil,1/16/2020,Power,0.268311,,Brazil,1/16/2021,Power,0.342238,,Brazil,16/01/2019,Power,0.167684
Brazil,1/16/2020,Residential,0.0984519,,Brazil,1/16/2021,Residential,0.0984519,,Brazil,16/01/2019,Residential,0.0984519
China,1/16/2020,Domestic Aviation,0.190429,,China,1/16/2021,Domestic Aviation,0.161852,,China,16/01/2019,Domestic Aviation,0.134974
China,1/16/2020,Ground Transport,2.61534,,China,1/16/2021,Ground Transport,2.46364,,China,16/01/2019,Ground Transport,2.51235
China,1/16/2020,Industry,8.95003,,China,1/16/2021,Industry,11.0464,,China,16/01/2019,Industry,10.2764
China,1/16/2020,International Aviation,0.0921489,,China,1/16/2021,International Aviation,0.0308934,,China,16/01/2019,International Aviation,0.0688732
China,1/16/2020,Power,14.2175,,China,1/16/2021,Power,16.3456,,China,16/01/2019,Power,14.6227
China,1/16/2020,Residential,3.87326,,China,1/16/2021,Residential,3.95881,,China,16/01/2019,Residential,4.12116
India,1/16/2020,Domestic Aviation,0.0210404,,India,1/16/2021,Domestic Aviation,0.015653,,India,16/01/2019,Domestic Aviation,0.0170596
India,1/16/2020,Ground Transport,0.86071,,India,1/16/2021,Ground Transport,0.834227,,India,16/01/2019,Ground Transport,0.862473
